"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
7.831574481E0,4.385256767E-1,-1.536913872E0,-1.067860126E-1
7.841594377E0,-9.250736237E-1,-1.356786728E0,-5.252199173E-1
7.851614273E0,-1.949218273E0,-1.389492989E0,-4.151711464E-1
7.861641096E0,-2.681698799E0,-1.592379093E0,-3.259611130E-2
7.871660940E0,-2.947258472E0,-2.031813622E0,2.952692509E-1
7.881680836E0,-2.783457041E0,-2.652534962E0,5.277574062E-1
7.891691513E0,-2.477591991E0,-3.184592247E0,4.276142120E-1
7.901711409E0,-2.053661108E0,-3.382643223E0,8.019065857E-2
7.911731304E0,-1.729363441E0,-3.269994259E0,-2.558531761E-1
7.921757086E0,-1.408571482E0,-3.025611877E0,-4.461963177E-1
7.931776981E0,-1.246516466E0,-2.358324528E0,-2.513802052E-1
7.941796877E0,-1.642273664E0,-1.076070786E0,-1.193394661E-1
7.951814481E0,-2.974836349E0,5.023117065E-1,-5.025289059E-1
7.961834377E0,-4.724557877E0,2.334092140E0,-9.782273769E-1
7.971854273E0,-6.469387054E0,4.027564049E0,-9.596533775E-1
7.981852711E0,-7.812305450E0,4.368427277E0,-8.035970926E-1
7.991872659E0,-8.177136421E0,3.221195221E0,-3.305940628E-1
8.001892554E0,-8.014143944E0,1.579401016E0,1.516635418E-1
8.011927919E0,-8.214154243E0,7.173376083E-1,-1.166987419E-1
8.021947763E0,-8.738142014E0,1.052032471E0,1.451998949E-1
8.031967659E0,-9.436904907E0,2.074416161E0,6.480277777E-1
8.041982554E0,-1.004529381E1,2.799310684E0,6.201655269E-1
8.052002450E0,-1.037980080E1,2.783904076E0,1.092997789E-1
8.062022346E0,-9.699515343E0,1.573380470E0,-6.166557074E-1
8.072051669E0,-7.884234428E0,-1.968288422E-2,1.426615715E-1
8.082071565E0,-6.260616302E0,-4.698410034E-1,1.722959757E0
8.092091461E0,-4.995334148E0,-5.522322655E-1,1.589580536E0
8.102086825E0,-4.355208397E0,-9.278879166E-1,2.483706474E-1
8.112106565E0,-5.264230728E0,-1.762319565E0,-5.901960135E-1
8.122126356E0,-7.142940521E0,-2.666006565E0,-9.947162867E-1
8.132171513E0,-8.319414139E0,-2.783648014E0,-2.922419548E0
8.142191252E0,-4.112209320E0,-2.002943516E0,-4.910015583E0
8.152210992E0,4.604804993E0,2.694564819E0,1.581263542E0
8.162209742E0,1.020369816E1,9.957364082E0,1.537487221E1
8.172229481E0,1.023025036E1,1.540005684E1,1.672842979E1
8.182249273E0,5.166218758E0,1.320412540E1,-1.699662209E0
8.192284481E0,1.639546752E0,3.594749451E0,-8.044340134E0
8.202304169E0,9.132599831E-2,-8.351373672E-1,-3.464215517E0
8.212323961E0,-3.183441639E0,-2.433729649E0,-2.387034178E0
8.222358231E0,-7.884281158E0,-3.834444046E0,-4.961011887E0
8.232377971E0,-1.144553280E1,-4.314259529E0,-5.483230591E0
8.242397711E0,-1.318801403E1,-4.152053356E0,-3.245415211E0
8.252398023E0,-1.217363548E1,-2.976144314E0,-1.388895273E0
8.262417763E0,-7.591407776E0,5.594072342E-1,-2.032046318E-1
8.272437502E0,-4.278481483E0,2.533267975E0,-4.416126013E-1
8.282457398E0,-2.965518475E0,2.360388756E0,-1.117097735E0
8.292477086E0,-2.725100040E0,1.814117432E0,-5.558066368E-1
8.302496877E0,-2.439810991E0,1.293929100E0,2.712684870E-1
8.312520263E0,-1.788200617E0,8.100175858E-1,-5.331012011E-1
8.322540002E0,-7.477407455E-1,3.139181137E-1,-9.983024597E-1
8.332559794E0,2.810940146E-1,1.192579269E-1,-5.142998695E-1
8.342654481E0,1.190002441E0,4.481601715E-2,9.450423717E-2
8.352674221E0,2.275945663E0,-3.017797470E-1,-1.573265791E-1
8.362693961E0,3.119818449E0,-8.718347549E-1,-1.065410376E0
8.372676044E0,2.244735241E0,-8.818845749E-1,-2.008977413E0
8.382695836E0,3.705963492E-1,-3.203334808E-1,-2.465892076E0
8.392715575E0,-1.402691603E0,2.757873535E-1,-1.697411060E0
8.402722502E0,-2.855306864E0,8.958177567E-1,9.892320633E-2
8.412742242E0,-3.031943798E0,1.030485153E0,1.034794331E0
8.422761981E0,-2.123485327E0,5.091915131E-1,9.932842255E-1
8.432769794E0,-1.063553810E0,1.426811218E-1,8.846695423E-1
8.442789586E0,1.755174994E-2,-7.641601562E-2,7.581958771E-1
8.452809325E0,1.025647283E0,-3.494482040E-1,7.982492447E-3
8.462797971E0,1.809524536E0,-4.765548706E-1,-5.952159166E-1
8.472817659E0,2.121954679E0,-4.008321762E-1,-4.814168215E-1
8.482837450E0,1.678925157E0,-3.225088120E-1,-6.442496777E-1
8.492874013E0,9.114567041E-1,-2.172613144E-1,-5.340677500E-1
8.502893700E0,4.426409006E-1,-9.276294708E-2,-2.322413921E-1
8.512913492E0,4.154957533E-1,3.628444672E-2,-2.161581516E-1
8.522935471E0,1.178688407E-1,1.506013870E-1,-1.206998825E-1
8.532955211E0,-1.534384489E-1,1.907672882E-1,2.865798473E-1
8.542974950E0,-8.382314444E-2,2.123928070E-1,6.489731073E-1
8.552992606E0,1.061818600E-1,1.033363342E-1,4.270371199E-1
8.563012346E0,2.188594937E-1,-2.414417267E-2,1.601369381E-1
8.573032086E0,3.634219170E-1,-7.931327820E-2,2.504444122E-2
8.583067346E0,4.052264690E-1,-1.364145279E-1,-2.936544418E-1
8.593087138E0,1.494933963E-1,-2.744874954E-1,-2.667831182E-1
8.603106877E0,-7.321321964E-2,-2.639904022E-1,7.145082951E-2
8.613104377E0,3.544211388E-3,-3.815650940E-2,1.033067703E-1
8.623124169E0,2.585649490E-3,1.780204773E-1,-3.366452456E-1
8.633143961E0,-2.269741297E-1,2.598361969E-1,-5.542565584E-1
8.643168231E0,-5.458669662E-1,3.002815247E-1,-5.761778355E-1
8.653188023E0,-7.203077078E-1,4.213294983E-1,-5.239663124E-1
8.663207815E0,-6.319711208E-1,4.533376694E-1,-2.621344328E-1
8.673222086E0,-4.034249783E-1,4.491996765E-1,-5.968999863E-2
8.683241877E0,-1.130872965E-1,4.957046509E-1,1.792317629E-1
8.693261669E0,4.951261878E-1,4.312887192E-1,3.914176226E-1
8.703284013E0,1.411782622E0,3.254899979E-1,1.484946012E-1
8.713303856E0,2.169862986E0,2.067918777E-1,-2.988051176E-1
8.723323648E0,2.418474197E0,1.351413727E-1,-2.636538744E-1
8.733358336E0,2.425802231E0,2.161130905E-1,1.867492199E-1
8.743378127E0,2.328906775E0,3.081731796E-1,1.130716801E-1
8.753397919E0,2.304821730E0,3.278827667E-1,8.507394791E-2
8.763387450E0,2.334705591E0,4.431095123E-1,3.402570486E-1
8.773407190E0,2.304831505E0,6.681251526E-1,3.656147718E-1
8.783427034E0,2.281310081E0,6.825838089E-1,1.995432377E-1
8.793478127E0,2.251210928E0,5.683879852E-1,8.228266239E-2
8.803497919E0,2.260864496E0,7.175197601E-1,1.214087009E-2
8.813517711E0,2.199229240E0,1.074477196E0,-4.665470123E-2
8.823521981E0,2.016917229E0,1.323328972E0,9.172523022E-2
8.833541773E0,2.088547945E0,1.238166809E0,4.045869112E-1
8.843561565E0,2.387593031E0,1.033361435E0,8.125646114E-1
8.853592606E0,2.783286810E0,1.235352516E0,6.168683767E-1
8.863612398E0,3.245341539E0,1.917229652E0,-4.474906921E-1
8.873632190E0,3.897427797E0,2.800900459E0,-1.069646239E0
8.883666669E0,4.701343536E0,3.393976212E0,-1.253585815E0
8.893686461E0,5.519209385E0,3.540448189E0,-1.193898559E0
8.903706252E0,6.315209389E0,3.603183746E0,-4.701259136E-1
8.913685159E0,6.881209373E0,3.688680649E0,8.010024428E-1
8.923704950E0,6.979081631E0,3.412279129E0,1.656602740E0
8.933724742E0,6.313532352E0,2.886099815E0,1.364149570E0
8.943748700E0,4.737767220E0,2.473476887E0,5.198327303E-1
8.953768440E0,2.553377390E0,2.426945210E0,-3.886961937E-1
8.963788231E0,1.333007812E-1,2.445636749E0,-1.025568843E0
8.973826513E0,-2.084241390E0,2.218029022E0,-1.222072482E0
8.983846304E0,-3.739371777E0,2.057747841E0,-1.655186892E0
8.993866096E0,-4.668423176E0,1.989149094E0,-2.252989292E0
9.003883336E0,-4.869271755E0,1.576514244E0,-2.634778023E0
9.013903127E0,-4.505595684E0,1.393064499E0,-2.450979948E0
9.023922919E0,-3.774002075E0,1.804951191E0,-1.938693762E0
9.033932034E0,-1.885800362E0,2.536379814E0,-9.216125011E-1
9.043951773E0,1.161040306E0,2.192953110E0,7.683590651E-1
9.053971565E0,3.248808384E0,3.989219666E-1,2.506393433E0
9.063985836E0,4.419283390E0,-1.019266605E0,2.475145817E0
9.074005575E0,5.036579132E0,-1.705528736E0,1.093679786E0
9.084025367E0,5.625557899E0,-2.405240536E0,3.623925447E-1
9.094057919E0,5.849347591E0,-2.821515560E0,-5.597883463E-1
9.104077711E0,5.263289452E0,-2.819530487E0,-1.188484073E0
9.114097502E0,4.611554623E0,-2.606057167E0,-7.170484066E-1
9.124127398E0,3.877694130E0,-2.016304493E0,2.140787840E-1
9.134147242E0,2.754792213E0,-1.004842281E0,2.353943586E-1
9.144167086E0,1.709349394E0,-2.838873863E-1,-3.625209332E-1
9.154171356E0,6.425676346E-1,-8.728504181E-3,-4.890240431E-1
9.164191148E0,-3.927688599E-1,-4.735469818E-2,-5.960178375E-2
9.174211044E0,-6.521892548E-1,-4.311323166E-1,5.480155945E-1
9.184225731E0,-1.579504013E-1,-8.503832817E-1,1.457116127E0
9.194245575E0,2.675099373E-1,-1.122895718E0,1.622441053E0
9.204265419E0,7.028787136E-1,-1.367993355E0,1.161078095E0
9.214283544E0,9.694485664E-1,-1.432894230E0,1.121656656E0
9.224303336E0,7.515907288E-1,-1.288330555E0,1.010541439E0
9.234323179E0,1.444773674E-1,-1.006545067E0,7.125744820E-1
9.244356252E0,-7.273294926E-1,-7.937693596E-1,5.992405415E-1
9.254376096E0,-1.631454229E0,-5.687379837E-1,5.459575653E-1
9.264395940E0,-2.567989349E0,-8.583450317E-2,7.646176815E-1
9.274397763E0,-3.310087919E0,5.527219772E-1,1.050984144E0
9.284417606E0,-3.841701269E0,1.149204254E0,1.074568987E0
9.294437450E0,-4.110458851E0,1.549970627E0,9.666303992E-1
9.304456044E0,-4.029706001E0,1.701687813E0,6.502931118E-1
9.314475888E0,-3.653249741E0,1.620524406E0,1.541376114E-1
9.324495731E0,-3.180072308E0,1.439222336E0,-3.120167255E-1
9.334534377E0,-2.844229698E0,1.293466568E0,-7.135062218E-1
9.344554221E0,-2.663045883E0,1.125067711E0,-1.077371836E0
9.354574065E0,-2.659303427E0,8.689298630E-1,-1.524359226E0
9.364607190E0,-2.940105200E0,6.823883057E-1,-1.883265257E0
9.374627034E0,-3.523048878E0,6.457490921E-1,-2.527362585E0
9.384646877E0,-3.942601681E0,3.707618713E-1,-3.231692791E0
9.394657554E0,-4.168024063E0,-8.525562286E-2,-3.016878605E0
9.404677398E0,-4.663860798E0,-5.983171463E-1,-3.048345804E0
9.414697242E0,-5.304280758E0,-9.972000122E-1,-3.877830267E0
9.424691096E0,-5.866333485E0,-1.177735329E0,-4.043988705E0
9.434710940E0,-7.078545570E0,-8.874044418E-1,-3.448784351E0
9.444730784E0,-8.798842430E0,-1.450122356E0,-4.500211239E0
9.454764898E0,-9.398895264E0,-2.376385689E0,-7.537684441E0
9.464784742E0,-9.198923111E0,-3.135340691E0,-9.093089104E0
9.474804586E0,-9.531128883E0,-3.598227978E0,-8.724531174E0
9.484838804E0,-8.503546715E0,-3.994710445E0,-9.132866859E0
9.494858648E0,-4.221050739E0,-3.460134983E0,-5.495763779E0
9.504878492E0,-7.940961719E-1,-1.135451794E0,-6.330734491E-2
9.514893284E0,-3.384062529E0,2.243858337E0,2.003515720E0
9.524913127E0,-5.943325043E0,5.334229469E0,3.549132824E0
9.534932971E0,-4.493982315E0,5.610651016E0,4.434335232E0
9.544963075E0,-4.024831653E-1,4.247803688E0,2.834315777E0
9.554982919E0,5.009084225E0,2.144688606E0,1.202136874E0
9.565002763E0,8.313336372E0,-6.141281128E-2,-3.598459363E-1
9.575010211E0,7.419209957E0,-1.789922714E0,-2.371695280E0
9.585030054E0,4.413653851E0,-2.743979454E0,-2.316499233E0
9.595049898E0,1.164956808E0,-2.168575287E0,-1.145535827E0
9.605048075E0,-1.673282146E0,-8.930778503E-1,-1.311033964E0
9.615067919E0,-3.520342827E0,7.013797760E-1,-1.252191305E0
9.625087763E0,-5.274750710E0,1.923112869E0,4.161831737E-1
9.635125940E0,-6.654183388E0,1.838936806E0,2.166948080E0
9.645145731E0,-5.631467342E0,6.346750259E-1,2.244317770E0
9.655165523E0,-3.378678560E0,-3.036260605E-1,1.194661379E0
9.665175627E0,-1.266665697E0,-4.894609451E-1,-6.669878960E-2
9.675195367E0,4.484436512E-1,-2.496070862E-1,-9.162775278E-1
9.685215159E0,1.701868773E0,1.256618500E-1,-1.327777147E0
9.695255211E0,2.384032011E0,5.832834244E-1,-1.666218638E0
9.705275002E0,2.637036800E0,6.142435074E-1,-1.850910306E0
9.715294794E0,2.539353371E0,1.789979935E-1,-1.663894892E0
9.725301877E0,1.567264795E0,-3.987236023E-1,-8.210731745E-1
9.735321669E0,1.892595589E-1,-6.501302719E-1,6.352478266E-2
9.745341461E0,-8.334191442E-1,-5.425033569E-1,1.568722725E-1
9.755365054E0,-1.676634073E0,-2.371397018E-1,1.739552617E-1
9.765384846E0,-2.239144802E0,3.373432159E-2,5.920356512E-1
9.775404638E0,-2.052580595E0,-4.949760437E-2,1.247758865E0
9.785419325E0,-1.192527056E0,-3.565559387E-1,1.675697327E0
9.795439117E0,5.057017505E-2,-6.668977737E-1,1.412837386E0
9.805458909E0,1.613175035E0,-8.850898743E-1,7.273041010E-1
9.815475523E0,3.210494041E0,-7.512702942E-1,3.872774839E-1
9.825495315E0,4.046137333E0,-1.088542938E-1,-4.618022442E-1
9.835515106E0,4.156006813E0,4.792947769E-1,-9.886901379E-1
9.845535471E0,3.481728792E0,8.219795227E-1,-3.559240699E-1
9.855555263E0,2.415300131E0,5.857696533E-1,1.688979864E-1
9.865575054E0,1.674640656E0,-1.249589920E-1,2.875357270E-1
9.875579742E0,1.030254126E0,-4.229402542E-1,3.882719874E-1
9.885599481E0,3.429836631E-1,-3.068046570E-1,3.063713908E-1
9.895619273E0,-2.022921443E-1,6.947612762E-2,3.877522349E-1
9.905644221E0,-5.111240745E-1,3.540916443E-1,6.741196513E-1
9.915663961E0,-4.720246196E-1,4.015769958E-1,6.107325554E-1
9.925683752E0,-7.640746236E-2,1.934795380E-1,1.966154575E-1
9.935718804E0,4.978691936E-1,-4.022598267E-2,1.807794571E-1
9.945738596E0,8.666098714E-1,-1.155347824E-1,2.755397558E-2
9.955758388E0,1.078105688E0,-3.771877289E-2,-3.687996864E-1
9.965774429E0,1.147061467E0,9.235191345E-2,-4.243140221E-1
9.975794221E0,9.758620858E-1,7.872962952E-2,-2.018192410E-1
9.985814013E0,8.663450480E-1,-5.177688599E-2,-6.595790386E-2
9.995836825E0,8.232073188E-1,-1.912946701E-1,2.088206410E-1
1.000585662E1,7.150284648E-1,-2.322454453E-1,6.275908947E-1
1.001587641E1,6.040812731E-1,-2.750778198E-1,7.417567372E-1
1.002587776E1,6.679292321E-1,-2.767267227E-1,4.757694006E-1
1.003589755E1,9.122414589E-1,-1.991968155E-1,1.653979421E-1
1.004591735E1,1.108341813E0,-4.060649872E-2,-1.594922543E-1
1.005594787E1,1.247857451E0,9.370231628E-2,-3.105210066E-1
1.006596766E1,1.343985796E0,1.563196182E-1,-4.690967798E-1
1.007598745E1,1.591539502E0,1.643667221E-1,-5.746165514E-1
1.008602271E1,1.875826478E0,2.565774918E-1,-2.849403620E-1
1.009604250E1,1.923050880E0,2.943496704E-1,-1.717472076E-2
1.010606224E1,2.051758289E0,1.612529755E-1,1.165251732E-1
1.011606511E1,2.303951502E0,-7.268714905E-2,1.687884927E-1
1.012608490E1,2.490874529E0,-2.207899094E-1,-1.042069197E-1
1.013610469E1,2.493142128E0,-1.926469803E-1,-5.467393398E-1
1.014611932E1,2.281351805E0,1.042766571E-1,-5.775859356E-1
1.015613912E1,1.973657608E0,4.140357971E-1,-5.460103750E-1
1.016615880E1,1.832810044E0,4.457197189E-1,-8.477603197E-1
1.017618016E1,2.086751938E0,1.668195724E-1,-9.924280643E-1
1.018619990E1,2.948347569E0,-2.209033966E-1,-5.520228148E-1
1.019621969E1,4.351942062E0,-6.250076294E-1,-3.643894196E-2
1.020624610E1,5.823647499E0,-7.493085861E-1,-2.942993641E-1
1.021626584E1,6.686384201E0,3.686904907E-3,-9.918259382E-1
1.022628558E1,6.639667034E0,1.894004822E0,-1.428683519E0
1.023631073E1,6.119759083E0,4.099140167E0,-1.635022163E0
1.024633047E1,5.409137726E0,5.636718750E0,-1.662846804E0
1.025635021E1,4.841010094E0,6.164646149E0,-1.383428574E0
1.026635183E1,3.532151699E0,5.471110344E0,-1.663614631E0
1.027637162E1,2.099491119E0,4.064903259E0,-3.023713350E0
1.028639130E1,7.515883446E-1,2.297275543E0,-3.386007071E0
1.029643318E1,-6.977787018E-1,6.824665070E-1,-2.496229172E0
1.030645292E1,-2.204185724E0,3.585042953E-1,-2.132563829E0
1.031647266E1,-3.002354145E0,1.180724144E0,-2.557885647E0
1.032648771E1,-2.562566280E0,1.778060913E0,-2.534540653E0
1.033650745E1,-7.198810577E-3,7.287578583E-1,-1.691981316E0
1.034652719E1,3.754657030E0,-9.695959091E-1,-4.541343451E-1
1.035653318E1,6.929038525E0,-2.138003349E0,-2.043231726E-1
1.036655292E1,8.760730743E0,-3.060658932E0,-1.281250954E0
1.037657266E1,8.802741051E0,-4.028526783E0,-3.794285059E0
1.038661995E1,6.596682072E0,-4.751808167E0,-6.302150726E0
1.039663969E1,3.438957930E0,-4.827831268E0,-7.071629524E0
1.040665948E1,6.239149570E-1,-3.947608948E0,-5.765417099E0
1.041666406E1,-1.708281279E0,-2.333673954E0,-3.898938894E0
1.042668380E1,-4.210587978E0,-7.772526741E-1,-2.723711967E0
1.043670354E1,-6.892123222E0,5.265626907E-1,-1.426646709E0
1.044672063E1,-8.698785782E0,1.263241768E0,-1.969118118E-1
1.045674037E1,-8.366333961E0,1.094352722E0,-3.289277554E-1
1.046676011E1,-5.215532303E0,2.042846680E-1,-7.884552479E-1
1.047678073E1,-2.192547083E0,-6.506714821E-1,-4.200437069E-1
1.048680047E1,-2.153034210E-1,-1.263933182E0,2.174618244E-1
1.049682021E1,1.305840492E0,-1.421852589E0,-1.314734221E-1
1.050684865E1,2.798631191E0,-1.267587185E0,-7.976844311E-1
1.051686839E1,4.551274776E0,-1.105231285E0,-1.107201576E0
1.052688813E1,5.636224747E0,-1.307325363E0,-1.785383940E0
1.053691063E1,5.326634407E0,-1.780366421E0,-3.452926636E0
1.054693037E1,3.726716995E0,-2.322875023E0,-5.794635773E0
1.055695011E1,1.408294678E0,-2.469736576E0,-7.659047604E0
1.056695177E1,-1.201757669E0,-2.067153454E0,-8.527372360E0
1.057697151E1,-3.375981569E0,-1.389252663E0,-9.575031281E0
1.058699125E1,-5.215220928E0,3.937082291E-1,-9.278236389E0
1.059701584E1,-7.170239449E0,2.513283730E0,-8.014803886E0
1.060703558E1,-8.762766838E0,3.004733086E0,-6.884582520E0
1.061705532E1,-1.010847187E1,1.308786392E0,-7.169448376E0
1.062708469E1,-9.541072845E0,-1.785519123E0,-1.133665466E1
1.063710443E1,-8.858388901E0,-3.334793568E0,-1.451213264E1
1.064712417E1,-9.272145271E0,-3.555770874E0,-1.541404724E1
1.065713380E1,-1.106678391E1,-4.359566689E0,-1.560967827E1
1.066715354E1,-1.713840485E1,-7.627455235E0,-8.117136002E0
1.067717334E1,-1.834749603E1,-1.010797215E1,8.266269684E0
1.068719485E1,-1.482805061E1,1.545015335E0,1.838547516E1
1.069721459E1,-1.220588970E1,7.450486183E0,8.236669540E0
1.070723438E1,-4.500178814E0,4.648171425E0,-1.916363239E-1
1.071724880E1,6.333237648E0,1.350364685E-1,7.281798124E-1
1.072726854E1,1.007914734E1,-1.237182140E0,-1.931152701E0
1.073728828E1,1.072419643E1,-2.790031433E-1,-6.869611740E0
1.074731073E1,1.287724781E1,1.179214478E0,-5.680362701E0
1.075733047E1,1.396022701E1,9.893474579E-1,-3.745258331E0
1.076735021E1,1.275225258E1,-1.332696915E0,-4.348418236E0
1.077736276E1,5.730096340E0,-2.137229919E0,-2.741659641E0
1.078738255E1,-2.321151733E0,-4.313831329E-1,-1.408096552E-1
1.079740229E1,-6.854940891E0,6.638298035E-1,7.252891064E-1
1.080741714E1,-8.708674431E0,1.473460197E0,6.142750978E-1
1.081743693E1,-8.639039993E0,2.216144562E0,1.673575997E0
1.082745672E1,-6.141710281E0,1.599982262E0,2.691044331E0
1.083747750E1,-3.623567820E0,6.696796417E-1,1.295774579E0
1.084749729E1,-2.373318434E0,2.681608200E-1,-1.020301938E0
1.085751703E1,-1.221306324E0,-1.534881592E-1,-1.709573269E0
1.086754417E1,3.903150558E-2,-5.363283157E-1,-1.275776267E0
1.087756396E1,9.455516934E-1,-7.147684097E-1,-9.753141403E-1
1.088758370E1,1.326370955E0,-5.895805359E-1,-1.063060760E0
1.089762521E1,1.103718519E0,1.187992096E-2,-6.186242104E-1
1.090764495E1,6.714802980E-2,5.012006760E-1,2.050575018E-1
1.091766469E1,-1.267494559E0,6.527566910E-1,4.215033054E-1
1.092767505E1,-1.713325977E0,4.940547943E-1,4.065108299E-1
1.093769479E1,-1.338797331E0,2.524986267E-1,6.673089266E-1
1.094771459E1,-9.501098394E-1,1.287107468E-1,8.557512164E-1
1.095773235E1,-3.827823997E-1,1.753234863E-2,7.248907089E-1
1.096775209E1,6.543145180E-1,-1.002960205E-1,3.918598890E-1
1.097777188E1,1.616514683E0,-3.015556335E-1,-5.385667086E-1
1.098778964E1,2.367046833E0,-5.835008621E-1,-9.061877728E-1
1.099780938E1,2.555108070E0,-6.258745193E-1,-5.312566757E-1
1.100782917E1,1.950794697E0,-3.912401199E-1,-4.788916111E-1
1.101784042E1,7.226255536E-1,-1.383819580E-1,-4.547469616E-1
1.102786016E1,-5.687368512E-1,-4.875087738E-2,5.989360809E-2
1.103787995E1,-1.506742239E0,-5.228137970E-2,3.683574200E-1
1.104789823E1,-1.883099556E0,-1.513032913E-1,4.799543619E-1
1.105791797E1,-1.879607320E0,-1.357002258E-1,5.300514698E-1
1.106793776E1,-1.796308637E0,-1.522445679E-2,3.355851173E-1
1.107796229E1,-1.855314016E0,1.599264145E-1,2.948335409E-1
1.108798203E1,-1.869678497E0,2.366809845E-1,2.539774179E-1
1.109800182E1,-1.787805796E0,6.936836243E-2,1.116461754E-1
1.110802453E1,-1.684334397E0,-2.627515793E-1,-2.210847139E-1
1.111804427E1,-1.491575480E0,-3.817710876E-1,-3.275859356E-1
1.112806406E1,-1.311032057E0,-2.663269043E-1,6.330144405E-2
1.113807870E1,-9.452157617E-1,-1.749029160E-1,8.053517342E-2
1.114809839E1,-3.491343260E-1,-2.221260071E-1,-1.129707098E-1
1.115811818E1,2.565271556E-1,-2.952861786E-1,7.647025585E-2
1.116815104E1,7.730606794E-1,-2.561473846E-1,-1.038824320E-1
1.117817084E1,9.129618406E-1,-1.312885284E-1,-7.125384808E-1
1.118819063E1,7.727491260E-1,9.343051910E-2,-8.144866228E-1
1.119821063E1,3.456631899E-1,3.602857590E-1,-8.824501038E-1
1.120823042E1,-1.603019238E-1,4.780216217E-1,-9.862531424E-1
1.121825021E1,-6.870029569E-1,4.686021805E-1,-5.954114199E-1
1.122825328E1,-1.238909602E0,4.330205917E-1,-2.555608749E-3
1.123827308E1,-1.615805268E0,3.477277756E-1,4.429418445E-1
1.124829292E1,-1.494549870E0,2.032556534E-1,6.020586491E-1
1.125834219E1,-1.102144957E0,2.575683594E-2,3.844309449E-1
1.126836198E1,-8.803015947E-1,3.740596771E-2,4.207540154E-1
1.127838177E1,-9.699472189E-1,3.216180801E-1,5.177476406E-1
1.128838542E1,-7.088236213E-1,4.604415894E-1,8.168351650E-2
1.129840521E1,2.297830582E-1,2.204780579E-1,3.647902608E-1
1.130842500E1,1.567269206E0,-3.040266037E-1,1.003254771E0
1.131845391E1,2.875253439E0,-7.892770767E-1,1.046616912E0
1.132847370E1,3.680749178E0,-8.431415558E-1,6.847073436E-1
1.133849349E1,3.480194569E0,-3.972339630E-1,1.559575200E-1
1.134849005E1,3.033910275E0,3.032264709E-1,-7.626929283E-1
1.135850979E1,2.496213436E0,1.075057983E0,-9.925945997E-1
1.136852964E1,1.376397967E0,1.697078705E0,-5.857336521E-1
1.137856766E1,-1.220295429E-1,1.999491692E0,-3.205739260E-1
1.138858740E1,-1.705565214E0,1.763955116E0,-7.464432716E-2
1.139860724E1,-2.731589317E0,1.382953644E0,1.755309105E-2
1.140860985E1,-2.645991564E0,9.510974884E-1,-9.565961361E-2
1.141862959E1,-1.177880406E0,-3.331565857E-2,-5.961251259E-2
1.142864943E1,9.650032520E-1,-1.306869984E0,-3.297966719E-1
1.143868282E1,2.977362633E0,-2.189690113E0,-1.466950893E0
1.144870261E1,4.699055672E0,-2.606769085E0,-2.119114637E0
1.145872240E1,6.457065582E0,-3.076624393E0,-2.442799091E0
1.146874063E1,6.674528122E0,-3.080736637E0,-3.824468136E0
1.147876042E1,3.992803097E0,-2.944645405E0,-4.932909966E0
1.148878021E1,7.041180134E-2,-2.695948601E0,-4.610051632E0
1.149880427E1,-2.900505066E0,-1.848584175E0,-3.869341612E0
1.150882406E1,-5.195128441E0,-4.591064453E-1,-2.705114126E0
1.151884386E1,-7.756904125E0,1.288688660E0,-1.164176226E0
1.152886011E1,-1.006216145E1,2.058072090E0,8.663898706E-1
1.153887990E1,-1.112926292E1,9.717569351E-1,2.276594400E0
1.154889969E1,-1.006187534E1,-4.783992767E-1,2.164587975E0
1.155891495E1,-7.331031322E0,-1.017916679E0,1.715815544E0
1.156893469E1,-4.716968536E0,-8.726081848E-1,1.535726070E0
1.157895453E1,-2.743527412E0,-7.277364731E-1,1.458232164E0
1.158898104E1,-9.633861780E-1,-7.041454315E-1,1.199794531E0
1.159900084E1,7.203857303E-1,-7.915573120E-1,7.930158377E-1
1.160902063E1,2.180443764E0,-9.978070259E-1,4.371654987E-1
1.161902464E1,3.362311363E0,-1.102701664E0,2.376308441E-1
1.162904438E1,4.038789272E0,-8.629217148E-1,-2.316100597E-1
1.163906422E1,3.675702333E0,-7.905216217E-1,-1.054953098E0
1.164910880E1,2.119985342E0,-8.608198166E-1,-3.588559628E-1
1.165912860E1,-5.324441195E-2,-5.279684067E-1,1.417523146E0
1.166914839E1,-1.942039609E0,8.807373047E-2,1.975636005E0
1.167916104E1,-3.414782047E0,8.188753128E-1,1.785838008E0
1.168918084E1,-4.035719395E0,1.379944801E0,1.120871544E0
1.169920068E1,-4.198959351E0,1.212829590E0,1.646958470E0
1.170921573E1,-5.325007915E0,1.391507149E0,2.711836100E0
1.171923552E1,-6.989583015E0,1.939296722E0,2.250709772E0
1.172925532E1,-8.283639908E0,2.367195129E0,1.774398804E0
1.173925375E1,-6.721717834E0,2.185638428E0,1.257781267E0
1.174927354E1,-3.207812786E0,6.027402878E-1,9.212515354E-1
1.175929339E1,-2.548941970E-1,-1.348383904E0,2.033405781E0
1.176932427E1,1.860554695E0,-2.404674530E0,2.971990585E0
1.177934406E1,2.262107372E0,-1.638959408E0,8.469488621E-1
1.178936386E1,1.276572108E0,-8.109378815E-2,-2.515604973E0
1.179938834E1,5.969969630E-1,1.410923004E0,-3.621356726E0
1.180940813E1,-5.376533270E-1,2.347123146E0,-2.770262480E0
