"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"""
2.561004282E1,-3.374776840E-1,1.020059586E-1,7.394212484E-2
2.562004155E1,-3.685998917E-1,9.050750732E-2,5.487203598E-3
2.563004028E1,-5.395646095E-1,8.162117004E-2,3.609058261E-2
2.564003898E1,-5.735740662E-1,9.472656250E-2,3.079378009E-1
2.565003772E1,-6.312968731E-1,2.136192322E-1,3.079675138E-1
2.566003638E1,-6.785546541E-1,3.113002777E-1,-2.906948328E-2
2.567003511E1,-3.937022686E-1,2.271986008E-1,-1.970998049E-1
2.568003385E1,4.557120800E-2,8.352756500E-2,-1.897727847E-1
2.569003255E1,5.336335897E-1,-1.006698608E-1,-7.162153721E-3
2.570003131E1,8.732560873E-1,-3.831291199E-1,2.095650733E-1
2.571003008E1,8.378357887E-1,-3.832187653E-1,2.629728913E-1
2.572002878E1,3.644901514E-1,-1.323690414E-1,8.204355836E-2
2.573002755E1,2.331964970E-1,1.760196686E-2,-2.272108197E-1
2.574002631E1,1.549887657E-1,5.782604218E-2,-2.513565421E-1
2.575002508E1,1.899111271E-2,3.578090668E-2,-1.953873038E-1
2.576002384E1,5.601584911E-2,-7.738590240E-2,-2.669652700E-1
2.577002261E1,4.118930101E-1,-1.571331024E-1,-3.250044584E-2
2.578002138E1,7.605895996E-1,-1.316242218E-1,-1.471370459E-1
2.579002014E1,9.091976881E-1,-1.637468338E-1,-4.383056760E-1
2.580001884E1,6.765651703E-1,-7.656097412E-2,6.713271141E-2
2.581001761E1,3.730665445E-1,-5.728530884E-2,1.087521911E-1
2.582001637E1,2.539752722E-1,5.725765228E-2,-5.359894037E-2
2.583001507E1,1.714677811E-1,8.790874481E-2,4.801279306E-2
2.584001384E1,1.588705778E-1,7.298946381E-2,1.186172664E-1
2.585001260E1,2.956748009E-1,-6.423854828E-2,2.055843174E-1
2.586001137E1,4.545664787E-1,-8.908843994E-2,1.410008371E-1
2.587001010E1,4.894496202E-1,-9.247589111E-2,-7.106781006E-3
2.588000887E1,3.893853426E-1,-8.410930634E-2,-9.205418825E-2
2.589000764E1,2.188308239E-1,-1.767158508E-3,1.698887348E-2
2.590000640E1,1.401053667E-1,3.489208221E-2,2.594606578E-1
2.591000514E1,6.182026863E-2,3.791713715E-2,3.024890423E-1
2.592000394E1,-6.899404526E-2,2.659797668E-2,2.410095036E-1
2.593000277E1,4.468953609E-2,-7.330703735E-2,1.060928106E-1
2.594000163E1,-1.671037674E-1,1.309213638E-1,2.860941887E-1
2.595000053E1,-3.382635117E-2,5.502128601E-2,2.969311178E-1
2.595999943E1,4.314827919E-2,-3.017711639E-2,1.916460395E-1
2.596999827E1,4.751682281E-4,-6.745719910E-2,9.923756123E-3
2.597999717E1,-5.412483215E-2,-9.999752045E-2,3.834569454E-2
2.598999603E1,-1.737502813E-1,3.973007202E-3,8.272337914E-2
2.599999490E1,-1.714184284E-1,1.965570450E-1,-5.233728886E-2
2.600999376E1,-2.235230207E-1,2.314424515E-1,9.648767114E-2
2.601999263E1,-7.757079601E-2,8.155345917E-2,2.411684692E-1
2.602999150E1,4.153859615E-2,-2.280235291E-2,1.518847942E-1
2.603999036E1,1.185724735E-1,-6.225967407E-2,2.423779219E-1
2.604998916E1,2.029682398E-1,-1.444845200E-1,4.126693904E-1
2.605998803E1,1.214495897E-1,-1.424379349E-1,1.373404264E-1
2.606998690E1,1.779198647E-2,-3.471660614E-2,7.479900122E-2
2.607998570E1,-1.062033176E-1,4.179859161E-2,1.730931699E-1
2.608998456E1,-1.891673803E-1,2.207851410E-2,1.875694096E-1
2.609998343E1,-9.970808029E-2,5.464935303E-2,7.622858882E-2
2.610998229E1,-1.708984375E-2,3.458690643E-2,7.053869963E-2
2.611998116E1,1.913011074E-2,-1.984596252E-3,7.109940052E-2
2.612998003E1,5.450379848E-2,-4.553794861E-2,-3.753075004E-2
2.613997889E1,9.381043911E-2,-1.175727844E-1,-3.038161099E-1
2.614997776E1,1.696296930E-1,-1.390895844E-1,-1.359356344E-1
2.615997656E1,1.811732054E-1,-1.008539200E-1,-1.965349019E-1
2.616997542E1,1.119956970E-1,-5.294799805E-3,-3.057689071E-1
2.617997429E1,4.629039764E-2,3.259277344E-2,-2.499694526E-1
2.618997309E1,-2.124631405E-2,4.643058777E-2,-2.542871833E-1
2.619997196E1,-1.917330027E-1,1.105785370E-1,-1.743426323E-1
2.620997079E1,-2.021046877E-1,1.364717484E-1,-1.065389812E-1
2.621996955E1,-3.141770363E-1,3.322410583E-2,-1.665610075E-1
2.622996832E1,9.797239304E-2,-5.120182037E-2,1.902793348E-1
2.623996705E1,8.209764957E-2,-4.189109802E-2,-2.369546890E-1
2.624996579E1,1.347764730E-1,-5.159473419E-2,-8.041438460E-2
2.625996452E1,1.894762516E-1,-3.019523621E-2,-1.141643524E-2
2.626996325E1,1.943031549E-1,-2.989768982E-3,-8.354705572E-2
2.627996198E1,7.093143463E-2,5.558109283E-2,-6.743228436E-2
2.628996072E1,-5.609834194E-2,1.331071854E-1,-7.305514812E-2
2.629995935E1,1.553356647E-2,2.197847366E-1,2.163308859E-2
2.630995808E1,-6.763660908E-2,2.151803970E-1,1.541996002E-2
2.631995685E1,-1.655995846E-1,7.611656189E-2,7.047370076E-2
2.632995555E1,-1.771318913E-2,-5.132865906E-2,-5.569273233E-2
2.633995432E1,1.526776552E-1,-1.186246872E-1,-1.496300101E-1
2.634995308E1,2.637310028E-1,-7.100200653E-2,-2.780866027E-1
2.635995185E1,4.259130955E-1,-2.108287811E-2,-4.129221439E-1
2.636995061E1,5.330250263E-1,4.323577881E-2,-5.234075785E-1
2.637994938E1,4.538002014E-1,4.520988464E-2,-6.247525811E-1
2.638994811E1,4.132032394E-3,6.373786926E-2,-3.615671992E-1
2.639994688E1,-1.548130512E-1,1.824970245E-1,-2.039540410E-1
2.640994558E1,-1.027275324E-1,1.717853546E-1,-2.928268313E-1
2.641994434E1,-4.789638519E-2,1.561594009E-1,-3.397952914E-1
2.642994311E1,-1.436512470E-1,-1.522159576E-2,-1.222385764E-1
2.643994181E1,-1.613504887E-1,-3.800296783E-2,4.456311464E-2
2.644994058E1,-1.800149679E-1,-2.470779419E-2,6.532576680E-2
2.645993931E1,-1.653804779E-1,-1.852226257E-2,2.890104055E-2
2.646993811E1,-7.171261311E-2,-1.473426819E-2,-2.860355377E-2
2.647993688E1,-7.591593266E-2,-3.008365631E-2,-2.096754313E-2
2.648993564E1,-1.499357224E-1,-4.774284363E-2,1.372915506E-2
2.649993441E1,-2.004520893E-1,2.331066132E-2,-1.049721241E-2
2.650993317E1,-3.238526583E-1,7.783412933E-2,-6.265062094E-2
2.651993191E1,-3.519753218E-1,8.217906952E-2,2.441424131E-2
2.652993071E1,-2.422405481E-1,6.993484497E-2,-2.258104086E-2
2.653992947E1,-1.260136366E-1,7.566452026E-3,-6.670057774E-2
2.654992817E1,-5.571281910E-2,-2.066612244E-3,-1.296394467E-1
2.655992694E1,3.796029091E-2,-3.072643280E-2,-1.348579526E-1
2.656992571E1,2.100956440E-2,-2.101516724E-2,-1.162319779E-1
2.657992441E1,1.118476391E-1,-4.120826721E-3,-1.431061029E-1
2.658992317E1,2.027955055E-1,-2.317237854E-2,-9.815299511E-2
2.659992197E1,2.678787708E-1,-2.554893494E-2,-3.176927567E-3
2.660992074E1,3.717958927E-1,-4.958248138E-2,4.814100266E-2
2.661991947E1,3.759396076E-1,-3.785324097E-2,-4.928308725E-2
2.662991820E1,2.809486389E-1,-5.744361877E-2,-4.317438602E-2
2.663991694E1,1.769330502E-1,-3.880214691E-2,8.846342564E-3
2.664991567E1,9.231626987E-2,6.602478027E-2,-7.071393728E-2
2.665991434E1,9.503972530E-2,8.206844330E-2,-8.058291674E-2
2.666991307E1,1.481978893E-1,4.301834106E-2,-1.125076413E-1
2.667991180E1,1.690098047E-1,2.351284027E-2,-1.634929776E-1
2.668991050E1,1.331378222E-1,5.185985565E-2,-1.509735584E-1
2.669990923E1,3.857672215E-2,4.892635345E-2,-1.406220794E-1
2.670990797E1,-8.222603798E-2,6.952285767E-2,-1.209134459E-1
2.671990670E1,-1.247286797E-1,1.141052246E-1,-1.831376553E-2
2.672990547E1,-9.734582901E-2,1.107006073E-1,-2.579629421E-3
2.673990423E1,-9.361839294E-2,2.818679810E-2,-2.597171068E-2
2.674990300E1,-1.039838791E-1,-3.285980225E-2,-9.524440765E-2
2.675990180E1,-1.720286608E-1,-7.464694977E-2,-1.159762740E-1
2.676990050E1,-2.223585844E-1,-4.668140411E-2,7.512569427E-3
2.677989926E1,-1.654851437E-1,4.074764252E-2,1.199074388E-1
2.678989803E1,-1.555179358E-1,3.925228119E-2,1.213657856E-1
2.679989673E1,-5.023157597E-2,6.172657013E-2,-6.973487139E-2
2.680989550E1,-9.429061413E-2,-1.849842072E-2,-3.659796715E-2
2.681989430E1,-6.492936611E-2,-5.171775818E-3,-4.304993153E-2
2.682989300E1,-1.733479500E-1,-1.160621643E-3,-1.178264618E-3
2.683989176E1,-1.802548170E-1,-6.898880005E-3,-9.848380089E-2
2.684989053E1,-1.932111979E-1,3.514575958E-2,8.614301682E-3
2.685988929E1,-1.059937477E-2,8.400917053E-2,-5.601364374E-2
2.686988806E1,-9.134292603E-3,9.007167816E-2,-1.538113356E-1
2.687988683E1,-9.539532661E-2,1.747798920E-2,-1.083807349E-1
2.688988559E1,-1.106187105E-1,1.207351685E-2,-1.451581717E-2
2.689988436E1,-3.039669991E-2,4.259586334E-2,5.673742294E-2
2.690988306E1,5.857133865E-2,1.803016663E-2,1.825708151E-2
2.691988182E1,9.527766705E-2,-2.306842804E-2,-5.959397554E-2
2.692988059E1,1.059663296E-1,-6.381034851E-2,9.355306625E-3
2.693987929E1,1.217520237E-1,5.613803864E-2,1.323455572E-2
2.694987806E1,2.142226696E-2,9.964466095E-2,-6.945967674E-2
2.695987686E1,3.917741776E-2,4.251861572E-2,-5.547493696E-2
2.696987566E1,-5.600202084E-2,5.254650116E-2,-7.244110107E-3
2.697987456E1,-3.483569622E-2,7.912445068E-2,1.414285898E-1
2.698987352E1,1.095979214E-1,5.500411987E-2,7.842022181E-2
2.699987249E1,4.199373722E-2,-2.646827698E-2,-7.967644930E-2
2.700987149E1,-7.337677479E-2,-2.883052826E-2,-1.615800858E-1
2.701987045E1,-1.470162868E-1,-5.722045898E-6,-1.205758452E-1
2.702986945E1,-5.557787418E-2,-4.329013824E-2,-8.342206478E-2
2.703986852E1,6.705629826E-2,-1.233482361E-2,-6.292849779E-2
2.704986752E1,1.330660582E-1,2.365207672E-2,-2.051848173E-2
2.705986659E1,1.129257679E-1,3.123569489E-2,6.215780973E-2
2.706986565E1,4.348874092E-2,2.937316895E-3,8.237904310E-2
2.707986465E1,3.148555756E-3,-2.076053619E-2,1.207941771E-2
2.708986372E1,-5.593156815E-2,-3.730010986E-2,-9.663403034E-3
2.709986278E1,-1.885280609E-1,-1.317405701E-2,-9.078025818E-3
2.710986185E1,-2.707054615E-1,3.213596344E-2,-3.700703382E-2
2.711986092E1,-1.694854498E-1,1.151905060E-1,-9.569346905E-3
2.712985998E1,-1.218413115E-1,7.351493835E-2,-9.742134809E-2
2.713985905E1,1.008706093E-1,1.032733917E-2,3.018440902E-1
2.714985811E1,1.901236773E-1,7.147789001E-3,1.867161989E-1
2.715985711E1,1.221274137E-1,6.909370422E-3,1.383182406E-1
2.716985618E1,6.901562214E-2,2.854537964E-2,1.023522615E-1
2.717985525E1,9.190952778E-2,7.205009460E-3,-7.452785969E-2
2.718985425E1,1.048549414E-1,-6.412696838E-2,-1.544721127E-1
2.719985331E1,9.288775921E-2,-5.844688416E-2,-1.517099738E-1
2.720985238E1,1.040134430E-1,3.849124908E-2,-5.338060856E-2
2.721985144E1,1.770004034E-1,6.604385376E-2,-5.772292614E-3
2.722985051E1,1.627249718E-1,1.559047699E-1,-4.566287994E-2
2.723984958E1,1.627594233E-1,1.188735962E-1,-1.196036935E-1
2.724984864E1,1.559979916E-1,2.910232544E-2,-6.175363064E-2
2.725984764E1,3.641557693E-2,7.108592987E-2,-7.084387541E-2
2.726984661E1,-9.582602978E-2,1.247529984E-1,1.065891981E-2
2.727984554E1,-1.432560682E-1,7.003498077E-2,4.480248690E-2
2.728984441E1,1.117193699E-2,7.527351379E-3,7.521325350E-2
2.729984321E1,1.276557446E-1,-5.029392242E-2,-3.268539906E-3
2.730984204E1,-1.208806038E-2,-3.831195831E-2,-2.652347088E-2
2.731984081E1,-4.574966431E-2,-1.676177979E-2,1.394009590E-2
2.732983954E1,-5.238747597E-2,-6.198883057E-5,-3.845745325E-2
2.733983827E1,-8.723795414E-2,1.664638519E-2,-9.668260813E-2
2.734983700E1,-1.401643753E-1,7.398605347E-2,-4.826354980E-2
2.735983574E1,-1.052315235E-1,1.406784058E-1,2.671617270E-2
2.736983447E1,-5.492269993E-2,1.592130661E-1,9.062504768E-2
2.737983320E1,5.330801010E-2,9.131813049E-2,8.958750963E-2
2.738983194E1,3.766822815E-2,4.370689392E-3,2.214860916E-2
2.739983067E1,8.591055870E-3,-5.354595184E-2,2.245444059E-2
2.740982934E1,7.951259613E-5,-2.987194061E-2,4.018664360E-3
2.741982807E1,4.666972160E-2,-8.584022522E-3,4.580014944E-2
2.742982680E1,7.347869873E-2,1.758956909E-2,1.089936495E-2
2.743982550E1,9.227454662E-2,1.515674591E-2,5.979233980E-2
2.744982427E1,9.821856022E-2,3.197383881E-2,2.899110317E-3
2.745982303E1,-9.122848511E-3,9.444427490E-2,4.735225439E-2
2.746982180E1,-6.501591206E-2,5.375194550E-2,1.933878660E-2
2.747982053E1,5.334615707E-4,8.022308350E-3,-5.156755447E-2
2.748981930E1,4.704761505E-2,-6.874465942E-2,-1.687771082E-1
2.749981807E1,-6.052875519E-2,-6.854057312E-2,-1.558524966E-1
2.750981680E1,-6.934511662E-2,3.466701508E-2,-2.135884762E-2
2.751981550E1,-9.402537346E-2,1.831283569E-1,-7.920682430E-3
2.752981426E1,-1.165901423E-1,1.731500626E-1,6.251454353E-3
2.753981303E1,-5.631256104E-2,6.705665588E-2,4.486382008E-3
2.754981170E1,4.213500023E-2,-2.227973938E-2,5.709266663E-2
2.755981050E1,9.604191780E-2,-5.876827240E-2,9.263616800E-2
2.756980926E1,8.078658581E-2,-3.273105621E-2,7.454180717E-2
2.757980796E1,-3.404390812E-2,-5.205345154E-2,4.854214191E-2
2.758980673E1,-7.889389992E-2,-2.354049683E-2,3.669142723E-3
2.759980549E1,-1.081434488E-1,3.596401215E-2,1.467251778E-2
2.760980426E1,-8.776307106E-2,5.932903290E-2,-2.669680119E-2
2.761980306E1,-6.429803371E-2,3.474044800E-2,-3.148680925E-2
2.762980183E1,-5.276894569E-2,7.848739624E-3,-7.113790512E-2
2.763980059E1,-4.143285751E-2,-2.610492706E-2,-7.337683439E-2
2.764979936E1,-1.169949770E-1,4.786300659E-2,-1.034433246E-1
2.765979806E1,-1.580358744E-1,1.001882553E-1,-4.642361403E-2
2.766979682E1,-1.063513756E-1,8.758735657E-2,-1.636815071E-2
2.767979559E1,7.975780964E-2,3.654956818E-2,4.845046997E-2
2.768979429E1,1.843659878E-1,-3.102874756E-2,-5.863785744E-3
2.769979306E1,2.136510611E-1,-6.455230713E-2,-3.376823664E-2
2.770979182E1,1.362134218E-1,-2.327060699E-2,4.694020748E-2
2.771979059E1,1.076955795E-1,8.585929871E-3,9.809827805E-2
2.772978935E1,3.812706470E-2,5.474376678E-2,4.236620665E-2
2.773978809E1,-7.076277733E-1,-9.084606171E-2,-1.972025871E0
2.774978682E1,8.796131611E-2,-6.258964539E-3,6.209951639E-1
2.775978555E1,-1.007860899E-1,-6.881999969E-2,-2.516075373E-1
2.776978422E1,-1.546547413E-1,-1.024036407E-1,2.449460924E-1
2.777978298E1,-3.462160826E-1,3.927574158E-1,4.305244982E-1
2.778978172E1,-1.946461201E-1,4.070043564E-1,1.359732747E-1
2.779978038E1,-1.334393024E-2,2.516765594E-1,2.107330561E-1
2.780977915E1,3.617807627E-1,6.713867188E-4,3.440487981E-1
2.781977788E1,5.030968189E-1,-9.230232239E-2,3.783112466E-1
2.782977655E1,4.912259579E-1,-9.210968018E-2,2.207423449E-1
2.783977528E1,5.214551687E-1,-1.063833237E-1,5.957877636E-2
2.784977408E1,2.819007635E-1,-8.712768555E-2,-1.479128003E-1
2.785977285E1,2.895712852E-3,3.024578094E-2,4.129046202E-2
2.786977161E1,-1.843819618E-1,3.013515472E-2,-3.949052691E-1
2.787977038E1,-1.784267426E-1,-5.138301849E-2,5.776536465E-2
2.788976915E1,-2.231502533E-2,2.247619629E-2,2.379751205E-1
2.789976791E1,-7.166481018E-2,7.228469849E-2,-6.123846769E-2
2.790976661E1,-1.909577847E-1,6.493568420E-2,-1.507836580E-2
2.791976538E1,-1.655993462E-1,1.199979782E-1,1.604336500E-2
2.792976414E1,-1.266046762E-1,1.008977890E-1,-2.997750044E-2
2.793976284E1,-8.272826672E-2,4.105567932E-2,1.080784798E-1
2.794976161E1,1.311477423E-1,-1.162338257E-2,1.167418957E-1
2.795976038E1,2.203482389E-1,5.174636841E-3,7.274645567E-2
2.796975914E1,1.040666103E-1,5.148887634E-3,2.543210983E-3
2.797975791E1,4.110193253E-2,3.849792480E-2,9.193480015E-2
2.798975667E1,8.803367615E-2,1.195526123E-2,-3.736311197E-2
2.799975544E1,-8.754134178E-3,-3.126907349E-2,5.443942547E-2
2.800975421E1,-2.616202831E-2,4.277992249E-2,1.319230795E-1
2.801975291E1,-1.273882389E-1,6.892776489E-2,4.639232159E-2
2.802975167E1,-2.288823128E-1,8.316707611E-2,7.357048988E-2
2.803975044E1,-1.863776445E-1,5.337238312E-2,5.816185474E-2
2.804974917E1,-1.323137283E-1,1.817703247E-3,-2.128362656E-2
2.805974797E1,-6.576383114E-2,5.419731140E-3,-1.238334179E-2
2.806974680E1,2.125346661E-2,-3.379154205E-2,1.941657066E-2
2.807974564E1,3.871440887E-3,-4.796981812E-3,4.318356514E-2
2.808974454E1,1.069756746E-1,5.225086212E-2,-5.328208208E-2
2.809974344E1,1.884835958E-1,-7.575035095E-3,-2.035959363E-1
2.810974234E1,1.594083309E-1,-4.282855988E-2,-1.665543318E-1
2.811974124E1,1.261023283E-1,2.289104462E-2,1.629006863E-2
2.812974014E1,1.690324545E-1,8.138751984E-2,3.971213102E-2
2.813973904E1,7.486975193E-2,6.318378448E-2,-1.564174891E-2
2.814973790E1,2.959704399E-2,7.586860657E-2,3.325992823E-2
2.815973670E1,1.188814640E-2,4.277706146E-2,5.901741982E-2
2.816973557E1,6.910157204E-2,-7.266044617E-3,1.099743843E-1
2.817973444E1,8.759737015E-2,2.521514893E-3,1.119421124E-1
2.818973324E1,6.746053696E-2,4.543972015E-2,-2.617776394E-3
2.819973210E1,-6.029999256E-2,7.402229309E-2,-7.844084501E-2
2.820973097E1,-1.023104191E-1,3.806400299E-2,-9.842979908E-2
2.821972983E1,-1.327941418E-1,2.372646332E-2,-7.803726196E-2
2.822972870E1,-1.417422295E-1,2.369022369E-2,-8.929783106E-2
2.823972757E1,-1.456497908E-1,-2.760887146E-3,-9.160971642E-2
2.824972643E1,-1.091364622E-1,-3.156089783E-2,-3.147315979E-2
2.825972530E1,-9.957838058E-2,9.149551392E-3,1.165622473E-2
2.826972410E1,-1.473770142E-1,6.180858612E-2,9.289497137E-2
2.827972296E1,-1.422894001E-1,1.134729385E-1,1.653410792E-1
2.828972183E1,-1.395367384E-1,3.559780121E-2,1.219851971E-1
2.829972063E1,-1.058590412E-1,-4.030227661E-3,2.733844519E-2
2.830971950E1,-4.153037071E-2,-2.789497375E-3,-1.363623142E-2
2.831971836E1,-5.577683449E-2,3.959655762E-2,-3.812700510E-2
2.832971716E1,3.525733948E-3,1.991271973E-2,-7.829046249E-2
2.833971603E1,9.230720997E-2,-1.864051819E-2,-2.035807371E-1
2.834971486E1,9.236633778E-2,8.430480957E-4,-1.729246974E-1
2.835971369E1,1.292233467E-1,7.335948944E-2,-8.962094784E-3
2.836971249E1,1.424345970E-1,1.076641083E-1,7.865595818E-2
2.837971123E1,6.537020206E-2,7.973766327E-2,7.487308979E-2
2.838970996E1,1.323647499E-1,4.444503784E-2,6.952631474E-2
2.839970869E1,1.579487324E-1,-4.592704773E-2,-5.221807957E-2
2.840970736E1,9.396409988E-2,-1.870536804E-2,-1.049511433E-1
2.841970609E1,-6.293654442E-3,-2.954578400E-2,-9.574562311E-2
2.842970482E1,-6.221544743E-2,6.007003784E-2,-3.783476353E-2
2.843970349E1,3.900408745E-3,8.946514130E-2,2.446132898E-2
2.844970222E1,1.114070415E-2,7.787036896E-2,3.222721815E-2
2.845970096E1,7.840454578E-2,3.742694855E-2,8.912926912E-2
2.846969966E1,8.980762959E-2,3.052043915E-2,1.321369410E-2
2.847969842E1,-7.206654549E-2,-2.170467377E-2,-5.989992619E-2
2.848969719E1,-5.058646202E-3,-8.838367462E-2,8.869528770E-2
2.849969595E1,1.242848635E-1,2.830505371E-3,-7.762867212E-2
2.850969472E1,1.260532141E-1,-1.343822479E-2,2.606314421E-2
2.851969342E1,1.169025898E-2,-3.336591721E-1,2.245529413E0
2.852969219E1,5.906397104E-1,9.475517273E-2,1.809941530E-1
2.853969095E1,7.761788368E-2,1.714134216E-1,-1.833724380E-1
2.854968965E1,7.939887047E-2,1.715135574E-1,-1.786307693E-1
2.855968842E1,7.288634777E-2,2.075138092E-1,1.135579348E-1
2.856968718E1,1.319323778E-1,-2.478790283E-2,2.747863531E-2
2.857968588E1,2.100310326E-1,-4.897308350E-2,9.175294638E-2
2.858968465E1,2.712932825E-1,-8.030414581E-2,-2.543002367E-2
2.859968342E1,1.454991102E-1,-1.815414429E-2,-1.277906299E-1
2.860968218E1,-2.140212059E-1,5.105018616E-2,-1.773046255E-1
2.861968095E1,8.271968365E-2,-3.544235229E-2,-4.759764671E-2
2.862967971E1,1.405560970E-2,4.339027405E-2,1.621255875E-1
2.863967848E1,-9.179067612E-2,8.128929138E-2,1.460254192E-1
2.864967725E1,-1.448680162E-1,8.573627472E-2,-2.227759361E-2
2.865967595E1,-1.558547020E-1,6.533622742E-3,-1.424946189E-1
2.866967471E1,-1.240766048E-1,-8.694362640E-2,-1.404265165E-1
2.867967348E1,1.751112938E-2,-6.067943573E-2,-1.863294840E-2
2.868967218E1,2.066221237E-1,-5.686759949E-3,4.030531645E-2
2.869967091E1,2.045110464E-1,5.888938904E-2,-7.034337521E-2
2.870966968E1,5.947613716E-2,7.788944244E-2,3.243857622E-2
2.871966844E1,3.678524494E-2,4.411506653E-2,-4.390001297E-3
2.872966721E1,-5.285763741E-2,1.340866089E-2,-7.701098919E-3
2.873966598E1,-5.425560474E-2,1.357936859E-2,-8.151173592E-3
2.874966474E1,-4.004740715E-2,3.982639313E-2,1.196003556E-1
2.875966347E1,-3.705525398E-2,5.629444122E-2,8.568161726E-2
2.876966221E1,-3.336656094E-2,6.303405762E-2,4.147857428E-2
2.877966094E1,1.830375195E-2,-9.246826172E-3,5.493474007E-2
2.878965967E1,4.503965378E-3,-6.938171387E-2,-5.384683609E-3
2.879965834E1,3.834819794E-2,-5.995750427E-2,-4.505592585E-2
2.880965707E1,-6.515908241E-2,4.069042206E-2,-1.189317703E-1
2.881965581E1,-3.555798531E-2,1.125555038E-1,-7.141256332E-2
2.882965444E1,5.217361450E-2,4.546833038E-2,-4.520660639E-2
2.883965317E1,9.566235542E-2,2.642345428E-2,-1.182031631E-2
2.884965190E1,1.091778278E-1,-1.162624359E-2,-3.628253937E-2
2.885965064E1,1.021741629E-1,-5.426979065E-2,-1.014646292E-1
2.886964937E1,-6.845235825E-2,-3.206157684E-2,-9.601616859E-2
2.887964814E1,-1.507422924E-1,-2.924728394E-2,-5.385315418E-2
2.888964690E1,-2.473036051E-1,-4.549026489E-4,3.858405352E-2
2.889964567E1,-2.305082083E-1,5.887508392E-2,5.497622490E-2
2.890964437E1,-2.065268755E-1,6.028461456E-2,2.454453707E-2
2.891964310E1,-1.956260204E-1,4.711055756E-2,5.569225550E-2
2.892964187E1,-2.085548639E-1,8.657550812E-2,4.872143269E-3
2.893964057E1,-1.826903820E-1,3.744697571E-2,-4.992467165E-2
2.894963933E1,-1.450971365E-1,1.958560944E-2,4.456162453E-3
2.895963810E1,3.542196751E-2,4.256248474E-2,2.324086428E-2
2.896963687E1,2.486099005E-1,1.810264587E-2,-9.206116199E-2
2.897963563E1,3.293147087E-1,-1.955986023E-2,-4.840922356E-2
2.898963436E1,3.620314598E-1,-1.651191711E-2,-9.349286556E-2
2.899963316E1,3.400908709E-1,-6.379127502E-2,-1.839390397E-1
2.900963193E1,3.211874962E-1,-1.327075958E-1,-1.212980747E-1
2.901963063E1,2.817682028E-1,-6.769180298E-2,-8.501464128E-2
2.902962940E1,2.605613470E-1,2.819633484E-2,-1.498828530E-1
2.903962816E1,2.451312542E-1,1.095333099E-1,-9.582519531E-2
2.904962683E1,1.918164492E-1,1.260929108E-1,-1.264753342E-1
2.905962563E1,1.075727940E-1,1.114072800E-1,-2.891153097E-2
2.906962439E1,1.383631229E-1,1.229686737E-1,8.689230680E-2
2.907962309E1,1.435810328E-1,7.932567596E-2,-1.346844435E-2
2.908962186E1,1.422647238E-1,-9.948730469E-3,-2.555930614E-2
2.909962066E1,1.287755966E-1,8.594512939E-3,4.887348413E-2
2.910961946E1,1.462252140E-1,-2.789497375E-2,6.599146128E-2
2.911961836E1,7.742357254E-2,-8.831596375E-2,-1.244986057E-2
2.912961736E1,4.447579384E-2,-9.118080139E-2,-1.823973656E-2
2.913961629E1,2.387285233E-2,-3.179550171E-2,-6.688356400E-3
2.914961529E1,-2.999031544E-2,-6.583309174E-2,1.928478479E-2
2.915961426E1,-4.306483269E-2,3.658294678E-2,-4.840165377E-2
2.916961329E1,-1.856665611E-1,1.917543411E-1,-1.225641966E-1
2.917961229E1,-1.751177311E-1,1.553926468E-1,6.183493137E-2
2.918961132E1,-1.056762576E0,-3.070688248E-1,-1.943562031E0
2.919961043E1,9.084000587E-1,-1.104764938E-1,1.496507883E0
2.920960952E1,9.019432068E-1,-1.115274429E-1,1.472301960E0
2.921960866E1,-1.623139381E-1,8.474922180E-2,1.107378006E-1
2.922960776E1,-2.601143122E-1,4.510622025E-1,3.800368607E-1
2.923960686E1,6.120741367E-2,1.876382828E-1,-5.011999607E-2
2.924960596E1,2.519211769E-1,-1.330966949E-1,1.006754637E-1
2.925960502E1,5.656760931E-1,-1.570110321E-1,1.610739231E-1
2.926960406E1,6.710661650E-1,-1.329288483E-1,-1.027417779E-1
2.927960316E1,3.468053341E-1,-1.592159271E-1,-1.525490880E-1
2.928960229E1,-1.314952374E-1,4.415512085E-2,-1.876618862E-1
2.929960132E1,1.014902592E-1,7.995033264E-2,-3.372806907E-1
2.930960042E1,1.028498411E-1,7.976436615E-2,-3.371687531E-1
2.931959949E1,6.006956100E-3,1.030330658E-1,8.413416147E-2
2.932959852E1,-1.455626488E-1,1.312179565E-1,-8.129876852E-2
2.933959762E1,-2.026307583E-1,4.702949524E-2,-1.797735095E-1
2.934959676E1,-2.829722166E-1,4.440593719E-2,-8.045697212E-2
2.935959586E1,-2.464940548E-1,7.051467896E-2,-3.218442202E-2
2.936959496E1,-1.650717258E-1,2.008056641E-2,-6.041735411E-2
2.937959406E1,-5.563569069E-2,-4.942893982E-2,-4.076653719E-2
2.938959316E1,5.005002022E-2,-1.378059387E-3,1.999318600E-2
2.939959222E1,1.102396250E-1,5.864810944E-2,7.130968571E-2
2.940959122E1,1.126298904E-1,1.450529099E-1,2.924448252E-2
2.941959019E1,9.327411652E-2,6.625080109E-2,5.405855179E-2
